Vipul Khajuria ,318,0.04889285714285713
Atul Kumar ,319,0.077875
3108331,320,0.0044
Tehnan,321,0.056
Ansh Choudhari,322,0.007927272727272722
Vikas Gupta ,323,0.22963076923076922
Sahil Pandita ,324,0.10425999999999999
Bipin Pandey ,325,0.01916666666666666
Aameer Shaikh,326,-0.04113999999999999
Anakh Taak,327,-0.06448888888888889
Owais Ahmed Khan ,328,0.236
Andrea Khan ,329,-0.0020833333333333376
40354952,330,0.886
Sethu Ramalingam ,331,-0.26180000000000003
Utkarsh Parashar ,332,-0.012118518518518516
Mohini Bhatnagar,333,-0.18495
Manjit Kour ,334,0.2279
22332036,335,0.0075
28691406,336,0.1342
30147532,337,0.1545
Nitesh Singh Em,338,-0.1923
Aaqib Javid ,339,0.5531
Jamshed Mir,340,-0.2058
Raghav Lall,341,-0.005850000000000001
11655068,342,-0.17
Arsalan Ali ,343,0.4002
Jaggiramesh,344,-0.13606666666666667
Prasad Joshi ,345,-0.58685
Prakash Jha ,346,0.3654
28347567,347,-0.1057
Arun Sharma ,348,-0.009071428571428572
Janhavi ,349,-0.11155999999999999
32908160,350,0.612
Akshay Jain ,351,-0.3065666666666667
Nitin Jadhav ,352,0.1154
Ashish Singh ,353,0.022135294117647066
Manikandan T ,354,-0.36387142857142857
Diwakar Acharya,355,0.12456
17368007,356,-0.0516
Venkatraman Sivasankaran,357,-0.13245
Rohit Mishra ,358,-0.0801
11551887,359,0.1437
Ankit Shrivastava ,360,-0.10525999999999999
Apurv Khajuria,361,-0.0682
Harish R Prajapati ,362,0.1437
Bharat Asani,363,-0.2636
Sharath Kumar Japala,364,0.0
41907063,365,-0.1924
Praveen Yadav ,366,0.08046666666666667
11912768,367,0.2756
Gokul Kumar ,368,-0.0386
Vikas Pharswan,369,0.03475
Ravi Aguva,370,0.033355555555555576
Sindhu Bharathi ,371,-0.7239
M Das ,372,-0.13021
Prabhat Turlapati,373,0.0799
Chaitanya Gupta ,374,0.0491
Saurav Das ,375,0.039424999999999995
Gaudham Pragadesh,376,-0.02545
Vivek Ravindranath,377,-0.3863666666666667
K Gopinath,378,-0.0585
Puroo Kumar Roy,379,-0.11936
Yogesh M Iggalore,380,-0.05077142857142857
16179327,381,0.0373
